"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"121956","336069","1","","9999","1 cup","10205","244","","",""
"121957","336069","2","","9999","1 fl oz","30000","30.5","","",""
"121958","336069","3","","9999","1 individual school container","64294","244","","",""
"121959","336069","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121960","336069","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121961","336069","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121962","336069","7","","9999","Quantity not specified","90000","244","","",""
"121963","336070","1","","9999","1 cup","10205","244","","",""
"121964","336070","2","","9999","1 fl oz","30000","30.5","","",""
"121965","336070","3","","9999","1 individual school container","64294","244","","",""
"121966","336070","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121967","336070","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121968","336070","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121969","336070","7","","9999","Quantity not specified","90000","244","","",""
"121970","336071","1","","9999","1 cup","10205","244","","",""
"121971","336071","2","","9999","1 fl oz","30000","30.5","","",""
"121972","336071","3","","9999","Quantity not specified","90000","244","","",""
"121973","336071","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121974","336071","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121975","336071","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121976","336072","1","","9999","1 cup","10205","244","","",""
"121977","336072","2","","9999","1 fl oz","30000","30.5","","",""
"121978","336072","3","","9999","Quantity not specified","90000","244","","",""
"121979","336072","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121980","336072","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121981","336072","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121982","336073","1","","9999","1 cup","10205","244","","",""
"121983","336073","2","","9999","Quantity not specified","90000","244","","",""
"121984","336073","3","","9999","1 fl oz","30000","30.5","","",""
"121985","336073","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121986","336073","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121987","336073","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121988","336074","1","","9999","1 cup","10205","244","","",""
"121989","336074","2","","9999","1 fl oz","30000","30.5","","",""
"121990","336074","3","","9999","Quantity not specified","90000","244","","",""
"121991","336074","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121992","336074","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121993","336074","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"121994","336075","1","","9999","1 cup","10205","244","","",""
"121995","336075","2","","9999","1 fl oz","30000","30.5","","",""
"121996","336075","3","","9999","1 individual school container","64294","244","","",""
"121997","336075","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"121998","336075","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"121999","336075","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122000","336075","7","","9999","Quantity not specified","90000","244","","",""
"122001","336076","1","","9999","1 cup","10205","244","","",""
"122002","336076","2","","9999","1 fl oz","30000","30.5","","",""
"122003","336076","3","","9999","Quantity not specified","90000","244","","",""
"122004","336076","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122005","336076","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122006","336076","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122007","336077","1","","9999","1 cup","10205","244","","",""
"122008","336077","2","","9999","1 fl oz","30000","30.5","","",""
"122009","336077","3","","9999","Quantity not specified","90000","244","","",""
"122010","336077","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122011","336077","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122012","336077","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122013","336078","1","","9999","1 cup","10205","244","","",""
"122014","336078","2","","9999","1 fl oz","30000","30.5","","",""
"122015","336078","3","","9999","1 individual school container","64294","244","","",""
"122016","336078","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122017","336078","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122018","336078","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122019","336078","7","","9999","Quantity not specified","90000","244","","",""
"122020","336079","1","","9999","1 cup","10205","244","","",""
"122021","336079","2","","9999","1 fl oz","30000","30.5","","",""
"122022","336079","3","","9999","1 individual school container","64294","244","","",""
"122023","336079","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122024","336079","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122025","336079","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122026","336079","7","","9999","Quantity not specified","90000","244","","",""
"122027","336080","1","","9999","1 cup","10205","244","","",""
"122028","336080","2","","9999","Quantity not specified","90000","244","","",""
"122029","336080","3","","9999","1 fl oz","30000","30.5","","",""
"122030","336080","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122031","336080","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122032","336080","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122033","336081","1","","9999","1 cup","10205","244","","",""
"122034","336081","2","","9999","Quantity not specified","90000","244","","",""
"122035","336081","3","","9999","1 fl oz","30000","30.5","","",""
"122036","336081","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122037","336081","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122038","336081","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122039","336082","1","","9999","1 cup","10205","244","","",""
"122040","336082","2","","9999","Quantity not specified","90000","244","","",""
"122041","336082","3","","9999","1 fl oz","30000","30.5","","",""
"122042","336082","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122043","336082","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122044","336082","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122045","336083","1","","9999","1 cup","10205","244","","",""
"122046","336083","2","","9999","1 fl oz","30000","30.5","","",""
"122047","336083","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122048","336083","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122049","336083","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122050","336083","6","","9999","Quantity not specified","90000","244","","",""
"122051","336084","1","","9999","1 cup","10205","244","","",""
"122052","336084","2","","9999","1 fl oz","30000","30.5","","",""
"122053","336084","3","","9999","Quantity not specified","90000","244","","",""
"122054","336084","4","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122055","336084","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122056","336084","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122057","336085","1","","9999","1 cup","10205","244","","",""
"122058","336085","2","","9999","1 fl oz","30000","30.5","","",""
"122059","336085","3","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122060","336085","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122061","336085","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122062","336085","6","","9999","Quantity not specified","90000","244","","",""
"122063","336086","1","","9999","1 cup","10205","244","","",""
"122064","336086","2","","9999","1 fl oz","30000","30.5","","",""
"122065","336086","3","","9999","Quantity not specified","90000","244","","",""
"122066","336086","4","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122067","336086","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122068","336086","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122069","336087","1","","9999","1 cup","10205","244","","",""
"122070","336087","2","","9999","1 fl oz","30000","30.5","","",""
"122071","336087","3","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122072","336087","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122073","336087","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122074","336087","6","","9999","Quantity not specified","90000","244","","",""
"122075","336088","1","","9999","1 cup","10205","244","","",""
"122076","336088","2","","9999","1 fl oz","30000","30.5","","",""
"122077","336088","3","","9999","Quantity not specified","90000","244","","",""
"122078","336089","1","","9999","1 cup","10205","244","","",""
"122079","336089","2","","9999","1 fl oz","30000","30.5","","",""
"122080","336089","3","","9999","Quantity not specified","90000","244","","",""
"122081","336089","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122082","336089","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122083","336089","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122084","336090","1","","9999","1 cup","10205","244","","",""
"122085","336090","2","","9999","1 fl oz","30000","30.5","","",""
"122086","336090","3","","9999","Quantity not specified","90000","244","","",""
"122087","336090","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122088","336090","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122089","336090","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122090","336091","1","","9999","1 cup","10205","244","","",""
"122091","336091","2","","9999","1 fl oz","30000","30.5","","",""
"122092","336091","3","","9999","Quantity not specified","90000","244","","",""
"122093","336091","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122094","336091","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122095","336091","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122096","336092","1","","9999","1 cup","10205","244","","",""
"122097","336092","2","","9999","1 fl oz","30000","30.5","","",""
"122098","336092","3","","9999","Quantity not specified","90000","244","","",""
"122099","336092","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122100","336092","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122101","336092","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122102","336093","1","","9999","1 cup","10205","244","","",""
"122103","336093","2","","9999","1 fl oz","30000","30.5","","",""
"122104","336093","3","","9999","Quantity not specified","90000","244","","",""
"122105","336093","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122106","336093","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122107","336093","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122108","336094","1","","9999","1 cup","10205","252","","",""
"122109","336094","2","","9999","1 fl oz","30000","31.5","","",""
"122110","336094","3","","9999","Quantity not specified","90000","16","","",""
"122111","336094","4","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122112","336094","5","","9999","Quantity not specified, as a drink or on cereal","90002","126","","",""
"122113","336094","6","","9999","Quantity not specified, if in beverage","90005","16","","",""
"122114","336095","1","","9999","1 cup","10205","252","","",""
"122115","336095","2","","9999","1 fl oz","30000","31.5","","",""
"122116","336095","3","","9999","Quantity not specified","90000","16","","",""
"122117","336095","4","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122118","336095","5","","9999","Quantity not specified, as a drink or on cereal","90002","126","","",""
"122119","336095","6","","9999","Quantity not specified, if in beverage","90005","16","","",""
"122120","336096","1","","9999","1 cup","10205","252","","",""
"122121","336096","2","","9999","1 fl oz","30000","31.5","","",""
"122122","336096","5","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122123","336096","6","","9999","Quantity not specified, if in beverage","90005","16","","",""
"122124","336096","7","","9999","Quantity not specified, as a drink or on cereal","90002","126","","",""
"122125","336096","8","","9999","Quantity not specified","90000","16","","",""
"122126","336097","1","","9999","1 cup","10205","252","","",""
"122127","336097","2","","9999","1 fl oz","30000","31.5","","",""
"122128","336097","3","","9999","Quantity not specified","90000","16","","",""
"122129","336097","4","","9999","Guideline amount per fl oz of beverage","63480","2.6","","",""
"122130","336097","5","","9999","Quantity not specified, as a drink or on cereal","90002","126","","",""
"122131","336097","6","","9999","Quantity not specified, if in beverage","90005","16","","",""
"122132","336098","1","","9999","1 cup","10205","304","","",""
"122133","336098","2","","9999","1 fl oz","30000","38","","",""
"122134","336098","3","","9999","Quantity not specified","90000","19","","",""
"122135","336099","1","","9999","1 cup","10205","244","","",""
"122136","336099","2","","9999","1 fl oz","30000","30.5","","",""
"122137","336099","3","","9999","Quantity not specified","90000","244","","",""
"122138","336099","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122139","336099","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122140","336099","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122141","336100","1","","9999","1 cup","10205","244","","",""
"122142","336100","2","","9999","1 fl oz","30000","30.5","","",""
"122143","336100","3","","9999","Quantity not specified","90000","244","","",""
"122144","336101","1","","9999","1 cup","10205","244","","",""
"122145","336101","2","","9999","1 fl oz","30000","30.5","","",""
"122146","336101","3","","9999","Quantity not specified","90000","244","","",""
"122147","336102","1","","9999","1 cup","10205","244","","",""
"122148","336102","2","","9999","1 fl oz","30000","30.5","","",""
"122149","336102","3","","9999","Quantity not specified","90000","244","","",""
"122150","336103","1","","9999","1 cup","10205","244","","",""
"122151","336103","2","","9999","1 fl oz","30000","30.5","","",""
"122152","336103","3","","9999","Quantity not specified","90000","244","","",""
"122153","336104","1","","9999","1 cup","10205","244","","",""
"122154","336104","2","","9999","1 fl oz","30000","30.5","","",""
"122155","336104","3","","9999","Quantity not specified","90000","244","","",""
"122156","336105","1","","9999","1 cup","10205","244","","",""
"122157","336105","2","","9999","1 fl oz","30000","30.5","","",""
"122158","336105","3","","9999","Quantity not specified","90000","244","","",""
"122159","336105","4","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122160","336105","5","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122161","336105","6","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122162","336106","1","","9999","1 cup","10205","244","","",""
"122163","336106","2","","9999","1 fl oz","30000","30.5","","",""
"122164","336106","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122165","336106","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122166","336106","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122167","336106","6","","9999","Quantity not specified","90000","244","","",""
"122168","336107","1","","9999","1 cup","10205","244","","",""
"122169","336107","2","","9999","1 fl oz","30000","30.5","","",""
"122170","336107","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122171","336107","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122172","336107","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122173","336107","6","","9999","Quantity not specified","90000","244","","",""
"122174","336108","1","","9999","1 cup","10205","244","","",""
"122175","336108","2","","9999","1 fl oz","30000","30.5","","",""
"122176","336108","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122177","336108","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122178","336108","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122179","336108","6","","9999","Quantity not specified","90000","244","","",""
"122180","336109","1","","9999","1 cup","10205","244","","",""
"122181","336109","2","","9999","1 fl oz","30000","30.5","","",""
"122182","336109","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122183","336109","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122184","336109","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122185","336109","6","","9999","Quantity not specified","90000","244","","",""
"122186","336110","1","","9999","1 cup","10205","244","","",""
"122187","336110","2","","9999","1 fl oz","30000","30.5","","",""
"122188","336110","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122189","336110","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122190","336110","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122191","336110","6","","9999","Quantity not specified","90000","244","","",""
"122192","336111","1","","9999","1 cup","10205","244","","",""
"122193","336111","2","","9999","1 fl oz","30000","30.5","","",""
"122194","336111","3","","9999","Guideline amount per fl oz of beverage","63480","2.5","","",""
"122195","336111","4","","9999","Guideline amount per cup of hot cereal","63546","61","","",""
"122196","336111","5","","9999","Guideline amount per cup of cold cereal","63547","122","","",""
"122197","336111","6","","9999","Quantity not specified","90000","244","","",""
"122198","336112","2","","9999","1 6 oz container","60039","170","","",""
"122199","336112","5","","9999","1 4.4 oz container","60036","125","","",""
"122200","336112","6","","9999","1 5 oz container","60037","142","","",""
"122201","336112","7","","9999","1 8 oz container","60040","227","","",""
"122202","336112","8","","9999","1 cup (8 fl oz)","10215","245","","",""
"122203","336112","9","","9999","Quantity not specified","90000","170","","",""
"122204","336113","2","","9999","1 6 oz container","60039","170","","",""
"122205","336113","5","","9999","1 8 oz container","60040","227","","",""
"122206","336113","6","","9999","1 cup (8 fl oz)","10215","245","","",""
"122207","336113","7","","9999","Quantity not specified","90000","170","","",""
"122208","336114","2","","9999","1 6 oz container","60039","170","","",""
"122209","336114","5","","9999","1 8 oz container","60040","227","","",""
"122210","336114","6","","9999","1 cup (8 fl oz)","10215","245","","",""
"122211","336114","7","","9999","Quantity not specified","90000","170","","",""
"122212","336115","2","","9999","1 6 oz container","60039","170","","",""
"122213","336115","5","","9999","1 8 oz container","60040","227","","",""
"122214","336115","6","","9999","1 cup (8 fl oz)","10215","245","","",""
"122215","336115","7","","9999","Quantity not specified","90000","170","","",""
"122216","336116","2","","9999","1 6 oz container","60039","170","","",""
"122217","336116","5","","9999","1 8 oz container","60040","227","","",""
"122218","336116","6","","9999","1 cup (8 fl oz)","10215","245","","",""
"122219","336116","7","","9999","Quantity not specified","90000","170","","",""
"122220","336117","1","","9999","1 5.3 oz container","64562","150","","",""
"122221","336117","2","","9999","1 6 oz container","60039","170","","",""
"122222","336117","5","","9999","1 cup (8 fl oz)","10215","245","","",""
"122223","336117","6","","9999","Quantity not specified","90000","170","","",""
"122224","336118","1","","9999","1 5.3 oz container","64562","150","","",""
"122225","336118","2","","9999","1 6 oz container","60039","170","","",""
"122226","336118","5","","9999","1 cup (8 fl oz)","10215","245","","",""
"122227","336118","6","","9999","Quantity not specified","90000","170","","",""
"122228","336119","1","","9999","1 5.3 oz container","64562","150","","",""
"122229","336119","2","","9999","1 6 oz container","60039","170","","",""
"122230","336119","5","","9999","1 cup (8 fl oz)","10215","245","","",""
"122231","336119","6","","9999","Quantity not specified","90000","170","","",""
"122232","336120","1","","9999","1 6 oz container","60039","170","","",""
"122233","336120","2","","9999","1 8 oz container","60040","227","","",""
"122234","336120","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122235","336120","4","","9999","Quantity not specified","90000","170","","",""
"122236","336121","1","","9999","1 6 oz container","60039","170","","",""
"122237","336121","2","","9999","1 8 oz container","60040","227","","",""
"122238","336121","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122239","336121","4","","9999","Quantity not specified","90000","170","","",""
"122240","336122","1","","9999","1 tube (2-1/4 oz)","64057","64","","",""
"122241","336122","2","","9999","1 6 oz container","60039","170","","",""
"122242","336122","3","","9999","1 8 oz container","60040","227","","",""
"122243","336122","4","","9999","1 cup (8 fl oz)","10215","245","","",""
"122244","336122","5","","9999","Quantity not specified","90000","170","","",""
"122245","336123","1","","9999","1 6 oz container","60039","170","","",""
"122246","336123","2","","9999","1 8 oz container","60040","227","","",""
"122247","336123","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122248","336123","4","","9999","Quantity not specified","90000","170","","",""
"122249","336124","1","","9999","1 6 oz container","60039","170","","",""
"122250","336124","2","","9999","1 8 oz container","60040","227","","",""
"122251","336124","3","","9999","1 cup","10205","245","","",""
"122252","336124","4","","9999","Quantity not specified","90000","170","","",""
"122253","336125","1","","9999","1 6 oz container","60039","170","","",""
"122254","336125","2","","9999","1 8 oz container","60040","227","","",""
"122255","336125","3","","9999","1 cup","10205","245","","",""
"122256","336125","4","","9999","Quantity not specified","90000","170","","",""
"122257","336126","1","","9999","1 5.3 oz container","64562","150","","",""
"122258","336126","2","","9999","1 6 oz container","60039","170","","",""
"122259","336126","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122260","336126","4","","9999","Quantity not specified","90000","170","","",""
"122261","336127","1","","9999","1 5.3 oz container","64562","150","","",""
"122262","336127","2","","9999","1 6 oz container","60039","170","","",""
"122263","336127","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122264","336127","4","","9999","Quantity not specified","90000","170","","",""
"122265","336128","1","","9999","1 5.3 oz container","64562","150","","",""
"122266","336128","2","","9999","1 6 oz container","60039","170","","",""
"122267","336128","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122268","336128","4","","9999","Quantity not specified","90000","170","","",""
"122269","336129","1","","9999","1 6 oz container","60039","170","","",""
"122270","336129","2","","9999","1 8 oz container","60040","227","","",""
"122271","336129","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122272","336129","4","","9999","Quantity not specified","90000","170","","",""
"122273","336130","1","","9999","1 6 oz container","60039","170","","",""
"122274","336130","2","","9999","1 8 oz container","60040","227","","",""
"122275","336130","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122276","336130","4","","9999","Quantity not specified","90000","170","","",""
"122277","336131","1","","9999","1 6 oz container","60039","170","","",""
"122278","336131","2","","9999","1 cup","10205","245","","",""
"122279","336131","3","","9999","1 Snackwell's","63953","170","","",""
"122280","336131","4","","9999","Quantity not specified","90000","170","","",""
"122281","336132","1","","9999","1 5.3 oz container","64562","150","","",""
"122282","336132","2","","9999","1 6 oz container","60039","170","","",""
"122283","336132","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122284","336132","4","","9999","Quantity not specified","90000","170","","",""
"122285","336133","2","","9999","1 6 oz container","60039","170","","",""
"122286","336133","6","","9999","1 4.4 oz container","60036","125","","",""
"122287","336133","7","","9999","1 5 oz container","60037","142","","",""
"122288","336133","8","","9999","1 8 oz container","60040","227","","",""
"122289","336133","9","","9999","1 cup (8 fl oz)","10215","245","","",""
"122290","336133","10","","9999","Quantity not specified","90000","170","","",""
"122291","336134","2","","9999","1 6 oz container","60039","170","","",""
"122292","336134","5","","9999","1 tube (2-1/4 oz)","64057","64","","",""
"122293","336134","6","","9999","1 8 oz container","60040","227","","",""
"122294","336134","7","","9999","1 cup (8 fl oz)","10215","245","","",""
"122295","336134","8","","9999","Quantity not specified","90000","170","","",""
"122296","336135","3","","9999","1 6 oz container","60039","170","","",""
"122297","336135","4","","9999","1 container, NFS","60598","227","","",""
"122298","336135","6","","9999","1 tube (2-1/4 oz)","64057","64","","",""
"122299","336135","7","","9999","4 oz container, approx 1/2 cup","63167","113","","",""
"122300","336135","8","","9999","1 Dannon Sprinkl'ins container (4.1 oz)","63789","116","","",""
"122301","336135","9","","9999","1 8 oz container","60040","227","","",""
"122302","336135","10","","9999","1 bottle","64039","93","","",""
"122303","336135","11","","9999","1 cup (8 fl oz)","10215","245","","",""
"122304","336135","12","","9999","Quantity not specified","90000","170","","",""
"122305","336136","1","","9999","1 6 oz container","60039","170","","",""
"122306","336136","2","","9999","1 8 oz container","60040","227","","",""
"122307","336136","3","","9999","1 cup (8 fl oz)","10215","245","","",""
"122308","336136","4","","9999","Quantity not specified","90000","170","","",""
"122309","336137","2","","9999","1 6 oz container","60039","170","","",""
"122310","336137","5","","9999","1 4.4 oz container","60036","125","","",""
"122311","336137","6","","9999","1 8 oz container","60040","227","","",""
"122312","336137","7","","9999","1 cup (8 fl oz)","10215","245","","",""
"122313","336137","8","","9999","Quantity not specified","90000","170","","",""
"122314","336138","1","","9999","1 6 oz container","60039","170","","",""
"122315","336138","2","","9999","1 cup","10205","241","","",""
"122316","336138","4","","9999","Quantity not specified","90000","170","","",""
"122317","336139","1","","9999","1 5.3 oz container","64562","150","","",""
"122318","336139","2","","9999","1 6 oz container","60039","170","","",""
"122319","336139","5","","9999","1 cup (8 fl oz)","10215","245","","",""
"122320","336139","6","","9999","Quantity not specified","90000","170","","",""
"122321","336140","2","","9999","1 5.3 oz container","64562","150","","",""
"122322","336140","3","","9999","1 6 oz container","60039","170","","",""
"122323","336140","6","","9999","1 cup (8 fl oz)","10215","245","","",""
"122324","336140","7","","9999","Quantity not specified","90000","170","","",""
"122325","336141","1","","9999","1 5.3 oz container","64562","150","","",""
"122326","336141","2","","9999","1 6 oz container","60039","170","","",""
"122327","336141","5","","9999","1 cup (8 fl oz)","10215","245","","",""
"122328","336141","6","","9999","Quantity not specified","90000","170","","",""
"122329","336142","1","","9999","1 McDonald's parfait","64283","149","","",""
"122330","336142","2","","9999","Quantity not specified","90000","149","","",""
"122444","336168","1","","9999","1 cup","10205","248","","",""
"122445","336168","2","","9999","1 fl oz","30000","31","","",""
"122446","336168","3","","9999","Quantity not specified","90000","248","","",""
"122447","336168","5","","9999","1 individual school container","64294","248","","",""
"122448","336169","1","","9999","1 cup","10205","248","","",""
"122449","336169","2","","9999","1 fl oz","30000","31","","",""
"122450","336169","3","","9999","Quantity not specified","90000","248","","",""
"122451","336169","5","","9999","1 individual school container","64294","248","","",""
"122452","336170","1","","9999","1 cup","10205","248","","",""
"122453","336170","2","","9999","1 fl oz","30000","31","","",""
"122454","336170","3","","9999","Quantity not specified","90000","248","","",""
"122455","336170","5","","9999","1 individual school container","64294","248","","",""
"122456","336171","1","","9999","1 cup","10205","248","","",""
"122457","336171","2","","9999","1 fl oz","30000","31","","",""
"122458","336171","3","","9999","Quantity not specified","90000","248","","",""
"122459","336171","5","","9999","1 individual school container","64294","248","","",""
"122460","336172","1","","9999","1 fl oz","30000","31","","",""
"122461","336172","2","","9999","1 cup","10205","248","","",""
"122462","336172","3","","9999","1 individual school container","64294","248","","",""
"122463","336172","4","","9999","Quantity not specified","90000","248","","",""
"122464","336173","1","","9999","1 cup","10205","248","","",""
"122465","336173","2","","9999","1 fl oz","30000","31","","",""
"122466","336173","3","","9999","Quantity not specified","90000","248","","",""
"122467","336174","1","","9999","1 cup","10205","248","","",""
"122468","336174","2","","9999","1 fl oz","30000","31","","",""
"122469","336174","3","","9999","Quantity not specified","90000","248","","",""
"122470","336175","1","","9999","1 cup","10205","248","","",""
"122471","336175","2","","9999","1 fl oz","30000","31","","",""
"122472","336175","3","","9999","Quantity not specified","90000","248","","",""
"122473","336176","1","","9999","1 cup","10205","248","","",""
"122474","336176","2","","9999","1 fl oz","30000","31","","",""
"122475","336176","3","","9999","Quantity not specified","90000","248","","",""
"122476","336177","1","","9999","1 cup","10205","248","","",""
"122477","336177","2","","9999","1 fl oz","30000","31","","",""
"122478","336177","3","","9999","Quantity not specified","90000","248","","",""
"122479","336178","1","","9999","1 cup","10205","248","","",""
"122480","336178","2","","9999","1 fl oz","30000","31","","",""
"122481","336178","3","","9999","Quantity not specified","90000","248","","",""
"122482","336179","1","","9999","1 cup","10205","248","","",""
"122483","336179","2","","9999","1 fl oz","30000","31","","",""
"122484","336179","3","","9999","Quantity not specified","90000","248","","",""
"122485","336180","1","","9999","1 cup","10205","248","","",""
"122486","336180","2","","9999","1 fl oz","30000","31","","",""
"122487","336180","3","","9999","Quantity not specified","90000","248","","",""
"122488","336181","1","","9999","1 cup","10205","248","","",""
"122489","336181","2","","9999","1 fl oz","30000","31","","",""
"122490","336181","3","","9999","Quantity not specified","90000","248","","",""
"122491","336182","1","","9999","1 cup","10205","248","","",""
"122492","336182","2","","9999","1 fl oz","30000","31","","",""
"122493","336182","3","","9999","Quantity not specified","90000","248","","",""
"122494","336183","1","","9999","1 cup","10205","248","","",""
"122495","336183","2","","9999","1 fl oz","30000","31","","",""
"122496","336183","3","","9999","Quantity not specified","90000","248","","",""
"122497","336184","1","","9999","1 cup","10205","248","","",""
"122498","336184","2","","9999","1 fl oz","30000","31","","",""
"122499","336184","3","","9999","Quantity not specified","90000","248","","",""
"122500","336185","1","","9999","1 cup","10205","248","","",""
